TotalGames,Wins,Losses,Grass wins,Grass losses,Clay wins,Clay losses,Hard wins,Hard losses,Indoors wins,Indoors losses,Other wins,Other losses,Player
24,0.375,0.625,0.041666666666666664,0.125,0.08333333333333333,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.0,0,0.041666666666666664,0.08333333333333333,Razzano Virginie
38,0.5,0.5,0.02631578947368421,0.07894736842105263,0.21052631578947367,0.13157894736842105,0.21052631578947367,0.15789473684210525,0.0,0,0.05263157894736842,0.05263157894736842,Stosur Samantha
22,0.5454545454545454,0.45454545454545453,0.3181818181818182,0.09090909090909091,0.0,0.045454545454545456,0.18181818181818182,0.22727272727272727,0.0,0,0.0,0.0,Baghdatis Marcos
28,0.4642857142857143,0.5357142857142857,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.17857142857142858,0.21428571428571427,0.21428571428571427,0.0,0,0.0,0.03571428571428571,Riske Alison
47,0.6382978723404256,0.3617021276595745,0.02127659574468085,0.0851063829787234,0.2553191489361702,0.0851063829787234,0.1702127659574468,0.10638297872340426,0.0,0,0.0,0.0,Struff Jan-Lennard
42,0.6190476190476191,0.38095238095238093,0.0,0.047619047619047616,0.38095238095238093,0.11904761904761904,0.16666666666666666,0.16666666666666666,0.0,0,0.0,0.023809523809523808,Errani Sara
32,0.65625,0.34375,0.1875,0.0625,0.03125,0.0625,0.4375,0.21875,0.0,0,0.0,0.0,Wozniacki Caroline
42,0.7857142857142857,0.21428571428571427,0.09523809523809523,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.30952380952380953,0.11904761904761904,0.0,0,0.047619047619047616,0.0,Nishikori Kei
20,0.1,0.9,0.05,0.15,0.0,0.25,0.05,0.25,0.0,0,0.0,0.15,Przysiezny Michal
40,0.425,0.575,0.075,0.1,0.1,0.175,0.025,0.175,0.0,0,0.025,0.025,Sijsling Igor
44,0.7272727272727273,0.2727272727272727,0.022727272727272728,0.022727272727272728,0.45454545454545453,0.13636363636363635,0.25,0.11363636363636363,0.0,0,0.0,0.0,Ferrer David
35,0.5428571428571428,0.45714285714285713,0.05714285714285714,0.08571428571428572,0.2857142857142857,0.17142857142857143,0.2,0.2,0.0,0,0.0,0.0,Tomljanovic Ajla
34,0.4411764705882353,0.5588235294117647,0.029411764705882353,0.08823529411764706,0.20588235294117646,0.23529411764705882,0.14705882352941177,0.17647058823529413,0.0,0,0.058823529411764705,0.058823529411764705,Ormaechea Paula
10,0.6,0.4,0.2,0.2,0.1,0.2,0.0,0.0,0.0,0,0.0,0.0,Zopp Jurgen
13,0.6153846153846154,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.0,0.0,0.5384615384615384,0.23076923076923078,0.0,0,0.0,0.0,Azarenka Viktoria
44,0.7045454545454546,0.29545454545454547,0.1590909090909091,0.06818181818181818,0.3409090909090909,0.11363636363636363,0.022727272727272728,0.045454545454545456,0.0,0,0.0,0.0,Kuznetsov Andrey
39,0.6153846153846154,0.38461538461538464,0.10256410256410256,0.05128205128205128,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.1794871794871795,0.0,0,0.05128205128205128,0.0,Safarova Lucie
50,0.72,0.28,0.08,0.02,0.3,0.1,0.22,0.14,0.0,0,0.08,0.0,Bouchard Eugenie
32,0.53125,0.46875,0.0,0.03125,0.25,0.1875,0.28125,0.25,0.0,0,0.0,0.0,Goerges Julia
44,0.5909090909090909,0.4090909090909091,0.09090909090909091,0.06818181818181818,0.0,0.022727272727272728,0.36363636363636365,0.22727272727272727,0.0,0,0.06818181818181818,0.0,Lacko Lukas
19,0.21052631578947367,0.7894736842105263,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.2631578947368421,0.0,0.21052631578947367,0.0,0,0.0,0.10526315789473684,Radwanska Urszula
32,0.4375,0.5625,0.0625,0.0625,0.1875,0.21875,0.15625,0.1875,0.0,0,0.03125,0.03125,Tursunov Dmitry
7,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0,0.0,0.0,Kirilenko Maria
42,0.6428571428571429,0.35714285714285715,0.14285714285714285,0.047619047619047616,0.2619047619047619,0.14285714285714285,0.14285714285714285,0.11904761904761904,0.0,0,0.023809523809523808,0.0,Kohlschreiber Philipp
24,0.4166666666666667,0.5833333333333334,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.2916666666666667,0.16666666666666666,0.20833333333333334,0.0,0,0.0,0.0,King Vania
37,0.6216216216216216,0.3783783783783784,0.02702702702702703,0.08108108108108109,0.43243243243243246,0.10810810810810811,0.16216216216216217,0.1891891891891892,0.0,0,0.0,0.0,Schmiedlova Karolina Anna
50,0.62,0.38,0.0,0.02,0.0,0.32,0.04,0.04,0.0,0,0.0,0.0,Riba-Madrid Pere
35,0.6285714285714286,0.37142857142857144,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.17142857142857143,0.11428571428571428,0.0,0,0.0,0.0,Puetz Tim
41,0.6585365853658537,0.34146341463414637,0.17073170731707318,0.07317073170731707,0.12195121951219512,0.12195121951219512,0.36585365853658536,0.14634146341463414,0.0,0,0.0,0.0,Anderson Kevin
31,0.8387096774193549,0.16129032258064516,0.06451612903225806,0.03225806451612903,0.2903225806451613,0.06451612903225806,0.4838709677419355,0.06451612903225806,0.0,0,0.0,0.0,Williams Serena
21,0.5238095238095238,0.47619047619047616,0.14285714285714285,0.14285714285714285,0.38095238095238093,0.3333333333333333,0.0,0.0,0.0,0,0.0,0.0,Melzer Jurgen
51,0.8235294117647058,0.17647058823529413,0.1568627450980392,0.0392156862745098,0.2549019607843137,0.058823529411764705,0.0,0.0,0.0,0,0.0392156862745098,0.0196078431372549,Bacsinszky Timea
43,0.7441860465116279,0.2558139534883721,0.09302325581395349,0.023255813953488372,0.27906976744186046,0.06976744186046512,0.3023255813953488,0.09302325581395349,0.0,0,0.06976744186046512,0.046511627906976744,Halep Simona
23,0.43478260869565216,0.5652173913043478,0.0,0.08695652173913043,0.17391304347826086,0.30434782608695654,0.13043478260869565,0.13043478260869565,0.0,0,0.0,0.0,Friedsam Anna-Lena
35,0.5714285714285714,0.42857142857142855,0.05714285714285714,0.08571428571428572,0.22857142857142856,0.14285714285714285,0.2857142857142857,0.17142857142857143,0.0,0,0.0,0.02857142857142857,McHale Christina
35,0.5142857142857142,0.4857142857142857,0.08571428571428572,0.05714285714285714,0.22857142857142856,0.2,0.14285714285714285,0.14285714285714285,0.0,0,0.02857142857142857,0.02857142857142857,Kamke Tobias
31,0.4838709677419355,0.5161290322580645,0.0,0.06451612903225806,0.0,0.3548387096774194,0.1935483870967742,0.0967741935483871,0.0,0,0.0,0.0,Gonzalez Alejandro
27,0.7407407407407407,0.25925925925925924,0.0,0.037037037037037035,0.7037037037037037,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.0,0,0.0,0.0,Townsend Taylor
52,0.75,0.25,0.057692307692307696,0.038461538461538464,0.17307692307692307,0.07692307692307693,0.3076923076923077,0.11538461538461539,0.0,0,0.07692307692307693,0.0,Radwanska Agnieszka
35,0.6,0.4,0.02857142857142857,0.05714285714285714,0.4,0.22857142857142856,0.17142857142857143,0.11428571428571428,0.0,0,0.0,0.0,Garcia-Lopez Guillermo
41,0.7317073170731707,0.2682926829268293,0.04878048780487805,0.04878048780487805,0.5365853658536586,0.14634146341463414,0.0975609756097561,0.07317073170731707,0.0,0,0.04878048780487805,0.0,Klizan Martin
38,0.631578947368421,0.3684210526315789,0.3157894736842105,0.07894736842105263,0.13157894736842105,0.10526315789473684,0.18421052631578946,0.18421052631578946,0.0,0,0.0,0.0,Gajdosova Jarmila
43,0.7209302325581395,0.27906976744186046,0.11627906976744186,0.023255813953488372,0.18604651162790697,0.06976744186046512,0.3023255813953488,0.13953488372093023,0.0,0,0.06976744186046512,0.023255813953488372,Murray Andy
24,0.2916666666666667,0.7083333333333334,0.0,0.08333333333333333,0.20833333333333334,0.20833333333333334,0.041666666666666664,0.2916666666666667,0.0,0,0.0,0.041666666666666664,Vinci Roberta
36,0.4722222222222222,0.5277777777777778,0.0,0.08333333333333333,0.0,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.0,0,0.0,0.0,Gimeno-Traver Daniel
32,0.65625,0.34375,0.125,0.09375,0.0625,0.03125,0.25,0.125,0.0,0,0.03125,0.0,Gasquet Richard
29,0.41379310344827586,0.5862068965517241,0.10344827586206896,0.10344827586206896,0.06896551724137931,0.13793103448275862,0.1724137931034483,0.27586206896551724,0.0,0,0.0,0.0,Rybarikova Magdalena
28,0.42857142857142855,0.5714285714285714,0.07142857142857142,0.10714285714285714,0.25,0.17857142857142858,0.07142857142857142,0.21428571428571427,0.0,0,0.0,0.03571428571428571,Hantuchova Daniela
27,0.25925925925925924,0.7407407407407407,0.0,0.037037037037037035,0.0,0.5555555555555556,0.0,0.14814814814814814,0.0,0,0.0,0.0,Volandri Filippo
40,0.675,0.325,0.175,0.05,0.2,0.1,0.25,0.175,0.0,0,0.05,0.0,Wozniak Aleksandra
39,0.8974358974358975,0.10256410256410256,0.10256410256410256,0.0,0.358974358974359,0.05128205128205128,0.4358974358974359,0.05128205128205128,0.0,0,0.0,0.0,Djokovic Novak
42,0.6666666666666666,0.3333333333333333,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.07142857142857142,0.5714285714285714,0.16666666666666666,0.0,0,0.0,0.047619047619047616,Cibulkova Dominika
30,0.4,0.6,0.1,0.06666666666666667,0.1,0.3,0.13333333333333333,0.16666666666666666,0.0,0,0.0,0.0,Kania Paula
28,0.5714285714285714,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.5,0.25,0.0,0.10714285714285714,0.0,0,0.0,0.0,Reister Julian
37,0.5405405405405406,0.4594594594594595,0.02702702702702703,0.05405405405405406,0.2972972972972973,0.16216216216216217,0.21621621621621623,0.1891891891891892,0.0,0,0.0,0.02702702702702703,Young Donald
28,0.5,0.5,0.0,0.07142857142857142,0.39285714285714285,0.21428571428571427,0.07142857142857142,0.10714285714285714,0.0,0,0.03571428571428571,0.07142857142857142,Torro-Flor Maria-Teresa
34,0.5294117647058824,0.47058823529411764,0.058823529411764705,0.08823529411764706,0.17647058823529413,0.17647058823529413,0.2647058823529412,0.14705882352941177,0.0,0,0.029411764705882353,0.0,Van Uytvanck Alison
44,0.8409090909090909,0.1590909090909091,0.13636363636363635,0.0,0.1590909090909091,0.06818181818181818,0.4772727272727273,0.09090909090909091,0.0,0,0.06818181818181818,0.0,Federer Roger
35,0.4857142857142857,0.5142857142857142,0.14285714285714285,0.11428571428571428,0.22857142857142856,0.14285714285714285,0.08571428571428572,0.14285714285714285,0.0,0,0.02857142857142857,0.05714285714285714,Konta Johanna
35,0.7714285714285715,0.22857142857142856,0.17142857142857143,0.02857142857142857,0.14285714285714285,0.08571428571428572,0.4,0.08571428571428572,0.0,0,0.05714285714285714,0.02857142857142857,Wawrinka Stanislas
41,0.6829268292682927,0.3170731707317073,0.04878048780487805,0.04878048780487805,0.21951219512195122,0.0975609756097561,0.4146341463414634,0.17073170731707318,0.0,0,0.0,0.0,Muguruza Blanco Garbine
45,0.7111111111111111,0.28888888888888886,0.24444444444444444,0.06666666666666667,0.13333333333333333,0.022222222222222223,0.3111111111111111,0.17777777777777778,0.0,0,0.0,0.0,Saville Luke
39,0.5128205128205128,0.48717948717948717,0.05128205128205128,0.05128205128205128,0.3076923076923077,0.1794871794871795,0.10256410256410256,0.1794871794871795,0.0,0,0.02564102564102564,0.05128205128205128,Soler-Espinosa Silvia
45,0.7555555555555555,0.24444444444444444,0.17777777777777778,0.0,0.26666666666666666,0.08888888888888889,0.26666666666666666,0.13333333333333333,0.0,0,0.022222222222222223,0.0,Dimitrov Grigor
26,0.34615384615384615,0.6538461538461539,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.19230769230769232,0.038461538461538464,0.2692307692307692,0.0,0,0.0,0.0,Schiavone Francesca
38,0.5789473684210527,0.42105263157894735,0.13157894736842105,0.05263157894736842,0.23684210526315788,0.18421052631578946,0.13157894736842105,0.13157894736842105,0.0,0,0.02631578947368421,0.02631578947368421,Stepanek Radek
36,0.6111111111111112,0.3888888888888889,0.1388888888888889,0.027777777777777776,0.1388888888888889,0.16666666666666666,0.3055555555555556,0.16666666666666666,0.0,0,0.027777777777777776,0.027777777777777776,Shvedova Yaroslava
17,0.35294117647058826,0.6470588235294118,0.0,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.23529411764705882,0.17647058823529413,0.0,0,0.0,0.0,Paire Benoit
24,0.5833333333333334,0.4166666666666667,0.0,0.041666666666666664,0.5,0.20833333333333334,0.08333333333333333,0.16666666666666666,0.0,0,0.0,0.0,Kuznetsova Svetlana
45,0.5777777777777777,0.4222222222222222,0.1111111111111111,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.24444444444444444,0.15555555555555556,0.0,0,0.08888888888888889,0.0,Stakhovsky Sergiy
24,0.5,0.5,0.20833333333333334,0.125,0.125,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.0,0,0.0,0.0,Zheng Jie
40,0.6,0.4,0.05,0.05,0.475,0.225,0.05,0.125,0.0,0,0.025,0.0,Giraldo Santiago
40,0.675,0.325,0.15,0.075,0.15,0.1,0.15,0.05,0.0,0,0.0,0.0,Smitkova Tereza
33,0.3939393939393939,0.6060606060606061,0.09090909090909091,0.12121212121212122,0.0,0.3333333333333333,0.030303030303030304,0.15151515151515152,0.0,0,0.030303030303030304,0.0,Haase Robin
35,0.4857142857142857,0.5142857142857142,0.14285714285714285,0.08571428571428572,0.05714285714285714,0.17142857142857143,0.22857142857142856,0.22857142857142856,0.0,0,0.0,0.0,Flipkens Kirsten
31,0.41935483870967744,0.5806451612903226,0.0,0.12903225806451613,0.1935483870967742,0.22580645161290322,0.1935483870967742,0.1935483870967742,0.0,0,0.0,0.0,Lucic Mirjana
33,0.36363636363636365,0.6363636363636364,0.0,0.06060606060606061,0.21212121212121213,0.21212121212121213,0.12121212121212122,0.15151515151515152,0.0,0,0.030303030303030304,0.06060606060606061,Seppi Andreas
41,0.6829268292682927,0.3170731707317073,0.0975609756097561,0.04878048780487805,0.1951219512195122,0.0975609756097561,0.14634146341463414,0.0975609756097561,0.0,0,0.04878048780487805,0.024390243902439025,Tsonga Jo-Wilfried
8,0.375,0.625,0.25,0.125,0.0,0.0,0.125,0.5,0.0,0,0.0,0.0,Zvonareva Vera
47,0.7446808510638298,0.2553191489361702,0.10638297872340426,0.02127659574468085,0.1702127659574468,0.10638297872340426,0.23404255319148937,0.10638297872340426,0.0,0,0.0425531914893617,0.0,Cilic Marin
44,0.75,0.25,0.06818181818181818,0.06818181818181818,0.25,0.045454545454545456,0.22727272727272727,0.13636363636363635,0.0,0,0.09090909090909091,0.0,Watson Heather
34,0.5588235294117647,0.4411764705882353,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.38235294117647056,0.11764705882352941,0.0,0,0.0,0.029411764705882353,Jaksic Jovana
37,0.5135135135135135,0.4864864864864865,0.02702702702702703,0.02702702702702703,0.2702702702702703,0.1891891891891892,0.1891891891891892,0.21621621621621623,0.0,0,0.02702702702702703,0.0,Gabashvili Teimuraz
45,0.6444444444444445,0.35555555555555557,0.06666666666666667,0.06666666666666667,0.2,0.08888888888888889,0.37777777777777777,0.2,0.0,0,0.0,0.0,Pliskova Karolina
28,0.2857142857142857,0.7142857142857143,0.03571428571428571,0.10714285714285714,0.14285714285714285,0.32142857142857145,0.10714285714285714,0.21428571428571427,0.0,0,0.0,0.03571428571428571,Vogele Stefanie
33,0.5151515151515151,0.48484848484848486,0.0,0.030303030303030304,0.21212121212121213,0.2727272727272727,0.21212121212121213,0.18181818181818182,0.0,0,0.09090909090909091,0.0,Mayr Patricia
15,0.4666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.4,0.3333333333333333,0.0,0.06666666666666667,0.0,0,0.0,0.0,Hercog Polona
35,0.8,0.2,0.05714285714285714,0.02857142857142857,0.14285714285714285,0.08571428571428572,0.6,0.08571428571428572,0.0,0,0.0,0.0,Li Na
43,0.6046511627906976,0.3953488372093023,0.023255813953488372,0.046511627906976744,0.32558139534883723,0.13953488372093023,0.20930232558139536,0.13953488372093023,0.0,0,0.046511627906976744,0.023255813953488372,Rosol Lukas
44,0.6590909090909091,0.3409090909090909,0.1590909090909091,0.045454545454545456,0.25,0.13636363636363635,0.22727272727272727,0.13636363636363635,0.0,0,0.0,0.0,Duval Victoria
45,0.6666666666666666,0.3333333333333333,0.044444444444444446,0.022222222222222223,0.37777777777777777,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0,0.022222222222222223,0.0,Vesely Jiri
28,0.42857142857142855,0.5714285714285714,0.07142857142857142,0.25,0.0,0.0,0.10714285714285714,0.21428571428571427,0.0,0,0.0,0.0,Murray Samantha
41,0.5365853658536586,0.4634146341463415,0.1951219512195122,0.07317073170731707,0.14634146341463414,0.1951219512195122,0.1951219512195122,0.17073170731707318,0.0,0,0.0,0.0,Matosevic Marinko
27,0.5555555555555556,0.4444444444444444,0.037037037037037035,0.07407407407407407,0.14814814814814814,0.14814814814814814,0.18518518518518517,0.2222222222222222,0.0,0,0.0,0.0,Pavlyuchenkova Anastasia
39,0.46153846153846156,0.5384615384615384,0.1282051282051282,0.10256410256410256,0.07692307692307693,0.10256410256410256,0.1794871794871795,0.2564102564102564,0.0,0,0.0,0.0,Becker Benjamin
19,0.3684210526315789,0.631578947368421,0.15789473684210525,0.15789473684210525,0.0,0.21052631578947367,0.21052631578947367,0.2631578947368421,0.0,0,0.0,0.0,Pospisil Vasek
27,0.5185185185185185,0.48148148148148145,0.1111111111111111,0.07407407407407407,0.0,0.037037037037037035,0.4074074074074074,0.37037037037037035,0.0,0,0.0,0.0,Date Kimiko
40,0.575,0.425,0.125,0.075,0.125,0.1,0.275,0.2,0.0,0,0.0,0.0,Harrison Ryan
29,0.4482758620689655,0.5517241379310345,0.034482758620689655,0.06896551724137931,0.3793103448275862,0.2413793103448276,0.0,0.20689655172413793,0.0,0,0.0,0.0,Dominguez-Lino Lourdes
46,0.6521739130434783,0.34782608695652173,0.021739130434782608,0.08695652173913043,0.4782608695652174,0.17391304347826086,0.15217391304347827,0.08695652173913043,0.0,0,0.0,0.0,Lorenzi Paolo
26,0.5,0.5,0.038461538461538464,0.11538461538461539,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.0,0,0.0,0.0,Puig Monica
31,0.5806451612903226,0.41935483870967744,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.0967741935483871,0.3870967741935484,0.22580645161290322,0.0,0,0.0,0.0,Lu Yen-hsun
41,0.6829268292682927,0.3170731707317073,0.17073170731707318,0.04878048780487805,0.04878048780487805,0.12195121951219512,0.4634146341463415,0.14634146341463414,0.0,0,0.0,0.0,Diyas Zarina
39,0.6666666666666666,0.3333333333333333,0.15384615384615385,0.05128205128205128,0.20512820512820512,0.1282051282051282,0.05128205128205128,0.07692307692307693,0.0,0,0.0,0.0,Ilhan Marsel
19,0.5789473684210527,0.42105263157894735,0.15789473684210525,0.0,0.21052631578947367,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.0,0,0.0,0.0,Lisicki Sabine
34,0.5294117647058824,0.47058823529411764,0.08823529411764706,0.058823529411764705,0.29411764705882354,0.20588235294117646,0.14705882352941177,0.17647058823529413,0.0,0,0.0,0.0,Simon Gilles
48,0.7291666666666666,0.2708333333333333,0.0625,0.041666666666666664,0.3541666666666667,0.10416666666666667,0.16666666666666666,0.10416666666666667,0.0,0,0.0,0.0,Gulbis Ernests
31,0.5161290322580645,0.4838709677419355,0.0967741935483871,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.2903225806451613,0.25806451612903225,0.0,0,0.0,0.0,Lepchenko Varvara
35,0.4857142857142857,0.5142857142857142,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.17142857142857143,0.34285714285714286,0.2571428571428571,0.0,0,0.08571428571428572,0.0,Dev Varman Somdev
32,0.46875,0.53125,0.0,0.09375,0.25,0.1875,0.09375,0.21875,0.0,0,0.125,0.0,Erakovic Marina
28,0.39285714285714285,0.6071428571428571,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.25,0.0,0,0.07142857142857142,0.03571428571428571,Peer Shahar
43,0.6511627906976745,0.3488372093023256,0.16279069767441862,0.023255813953488372,0.18604651162790697,0.11627906976744186,0.27906976744186046,0.13953488372093023,0.0,0,0.0,0.046511627906976744,Bautista-Agut Roberto
38,0.5526315789473685,0.4473684210526316,0.10526315789473684,0.18421052631578946,0.0,0.0,0.07894736842105263,0.13157894736842105,0.0,0,0.02631578947368421,0.0,Moore Tara
26,0.34615384615384615,0.6538461538461539,0.0,0.11538461538461539,0.07692307692307693,0.19230769230769232,0.15384615384615385,0.2692307692307692,0.0,0,0.0,0.0,Russell Michael
37,0.4864864864864865,0.5135135135135135,0.10810810810810811,0.08108108108108109,0.10810810810810811,0.16216216216216217,0.24324324324324326,0.2702702702702703,0.0,0,0.02702702702702703,0.0,Zhang Shuai
42,0.5714285714285714,0.42857142857142855,0.11904761904761904,0.07142857142857142,0.23809523809523808,0.19047619047619047,0.21428571428571427,0.16666666666666666,0.0,0,0.0,0.0,Chardy Jeremy
23,0.2608695652173913,0.7391304347826086,0.0,0.13043478260869565,0.13043478260869565,0.30434782608695654,0.08695652173913043,0.2608695652173913,0.0,0,0.0,0.0,Cadantu Alexandra
24,0.3333333333333333,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.2916666666666667,0.041666666666666664,0.20833333333333334,0.0,0,0.0,0.0,Kubot Lukasz
39,0.5897435897435898,0.41025641025641024,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0,0.0,0.0,Sock Jack
41,0.5609756097560976,0.43902439024390244,0.14634146341463414,0.04878048780487805,0.2682926829268293,0.21951219512195122,0.14634146341463414,0.14634146341463414,0.0,0,0.0,0.0,Tsurenko Lesya
42,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.09523809523809523,0.23809523809523808,0.11904761904761904,0.23809523809523808,0.07142857142857142,0.0,0,0.0,0.023809523809523808,Paszek Tamira
59,0.8305084745762712,0.1694915254237288,0.15254237288135594,0.05084745762711865,0.0,0.0,0.3050847457627119,0.01694915254237288,0.0,0,0.03389830508474576,0.0,Muller Gilles
45,0.6222222222222222,0.37777777777777777,0.15555555555555556,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.26666666666666666,0.26666666666666666,0.0,0,0.0,0.0,Groth Samuel
21,0.38095238095238093,0.6190476190476191,0.0,0.047619047619047616,0.3333333333333333,0.3333333333333333,0.047619047619047616,0.23809523809523808,0.0,0,0.0,0.0,Andujar-Alba Pablo
33,0.6666666666666666,0.3333333333333333,0.0,0.030303030303030304,0.0,0.30303030303030304,0.0,0.0,0.0,0,0.0,0.0,Cuevas Pablo
44,0.6363636363636364,0.36363636363636365,0.2727272727272727,0.022727272727272728,0.09090909090909091,0.13636363636363635,0.2727272727272727,0.1590909090909091,0.0,0,0.0,0.022727272727272728,Lopez Feliciano
21,0.42857142857142855,0.5714285714285714,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.2857142857142857,0.19047619047619047,0.09523809523809523,0.0,0,0.0,0.0,Youzhny Mikhail
